Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,MACD_Histogram,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,Price_Change_1D,Price_Change_3D,Price_Change_7D,Momentum_3,Momentum_7,Volume_SMA_10,Volume_SMA_20,Volume_Ratio,True_Range,ATR,High_Low_Pct,Close_SMA_Ratio,Target
2023-11-13 00:00:00-05:00,184.26000678217756,184.46823531200093,182.66352248721637,183.24856567382807,43627500,0.0,0.0,68.89340928808205,2.26963754974264,0.773656726280149,1.4959808234624912,177.9568298339844,174.35565185546875,174.67960540771483,178.21951211843782,175.94987456869518,185.3861713713397,174.35565185546875,163.3251323395978,0.12652895846490433,0.9031049401419394,-0.00858358469504028,0.01177468489505551,0.04208741353523826,2.1325836181639772,7.400970458984318,60618090.0,58962535.0,0.7399190011080765,2.1715910381742844,3.266481455275943,0.3241752253195961,1.0510044482282173,1
2023-11-14 00:00:00-05:00,186.1242211071054,186.53078271340212,184.7359804157126,185.8664093017578,60108400,0.0,0.0,76.74345808833954,2.711525141878411,1.1612304093998016,1.5502947324786096,179.63211517333986,174.87738952636718,174.63973541259764,179.3959578389486,176.68443269707018,187.05017420216794,174.87738952636718,162.70460485056643,0.13921507758972354,0.9513765776715238,0.01428575235120455,0.02892908835731678,0.062479338641132864,5.225769042968778,10.929916381835938,62144330.0,59090485.0,1.01722637747854,3.28221703957405,3.3035727871012943,0.6298347664812098,1.062838425282725,0
2023-11-15 00:00:00-05:00,186.2729648412074,187.90910668353808,186.20354524355437,186.43161010742188,53790500,0.0,0.0,89.03215238056598,3.071920041674474,1.543368335854736,1.528551705819738,181.04702606201172,175.49225158691405,174.74565185546874,180.47836588025217,177.4064458385777,188.70489376767915,175.49225158691405,162.27960940614895,0.15057806896074186,0.9139731618719413,0.0030408980718319434,0.008637409589449696,0.050369405096130304,1.5964965820312216,8.940139770507812,61829890.0,59041790.0,0.9110580827579923,2.042697381780272,3.045578345461164,0.13371835134223012,1.0623352793162495,0
2023-11-16 00:00:00-05:00,187.97853127837135,189.35686136039257,187.0662415372727,188.1173553466797,54412900,0.0,0.0,89.17930362294855,3.4537484860517793,1.925444365894145,1.5283041201576344,182.2740020751953,176.21021575927733,174.99124542236328,181.65359502893332,178.19984654288155,190.53944612268262,176.21021575927733,161.88098539587205,0.16263790724801794,0.9154842683599885,0.009042164246108708,0.026569319410214565,0.04476916655897045,4.868789672851619,8.06097412109375,59537700.0,58797290.0,0.9254321075001926,2.925251252970696,3.1038574284932707,0.45887746137433993,1.0675734919005424,0
2023-11-17 00:00:00-05:00,188.65281519385715,188.78172866103995,186.98692637498095,188.09751892089844,50922700,0.0,0.0,88.23803852570356,3.711960475617815,2.282747587838879,1.4292128877789358,183.59010467529296,177.05493774414063,175.22416198730468,182.6449679353895,178.9330074597717,192.114594264102,177.05493774414063,161.99528122417925,0.17011281031567566,0.8666279228254977,-0.00010544707980131296,0.012003834514919598,0.03854732633748825,2.231109619140625,6.981536865234347,56647050.0,58131225.0,0.875995646057691,1.7948022860589958,3.023387561063097,0.6187826673410971,1.062368106292044,0
2023-11-20 00:00:00-05:00,188.2958266614519,190.29887250675844,188.2859160609316,189.8427276611328,46505100,0.0,0.0,88.7971267712785,4.01118070340911,2.6284342109529253,1.3827464924561848,184.82523040771486,177.9809783935547,175.4686120605469,183.75231558550385,179.74113488209474,193.81416772289583,177.9809783935547,162.14778906421355,0.17792001675966193,0.8745849626643641,0.009278212441325762,0.01829688405171992,0.05094140160907701,3.4111175537109375,9.202087402343778,54913430.0,57657475.0,0.806575383330609,2.201353585860005,2.9684199341069393,0.7733955711901821,1.0666461628351611,0
2023-11-21 00:00:00-05:00,189.8030754431615,189.9121525746901,188.14709726863612,189.0395355224609,38134500,0.0,0.0,84.41000137240266,4.135828737443745,2.929913116251089,1.205915621192656,185.72354583740236,178.8450729370117,175.75760437011718,184.5657340373434,180.42990529989964,195.12813204400948,178.8450729370117,162.56201383001394,0.18209122386874563,0.8130389234129861,-0.004230829110850043,0.004902153626823669,0.022746879188042968,0.9221801757812216,4.204421997070256,51673880.0,57373370.0,0.6646724778412005,1.7650553060539949,2.8037714690155258,0.5056148953314962,1.057001640682825,0
2023-11-22 00:00:00-05:00,189.88239992204348,191.31029805901488,189.22793715258507,189.7039031982422,39617700,0.0,0.0,82.30157245210134,4.239353493374296,3.1918011916757307,1.0475523016985648,186.58233795166015,179.8582504272461,176.10127899169922,185.3562216005586,181.1168681071843,196.1989676591774,179.8582504272461,163.5175331953148,0.18170661832987461,0.8012613409574442,0.003514437728304509,0.008540167284286637,0.035227219927626896,1.60638427734375,6.455337524414119,50701620.0,56496405.0,0.701242848991896,2.270762536553974,2.696465325043448,0.22857039055403514,1.0547411794989006,0
2023-11-24 00:00:00-05:00,189.26759079649733,189.2973377280717,187.66119596873028,188.37515258789065,24048300,0.0,0.0,80.7295831850437,4.166153712227782,3.3866716957861414,0.7794820164416407,187.3557891845703,181.01344985961913,176.38807525634766,185.82067252168662,181.65451880945884,196.24088530755657,181.01344985961913,165.7860144116817,0.16824645306463945,0.7417249691663829,-0.007004339857799247,-0.007730478229652116,0.013497561477393338,-1.467575073242159,2.508743286132841,47730100.0,54167555.0,0.4439613344187309,2.0427072295119046,2.543867249983269,0.4363659903453288,1.0406693686794033,0
2023-11-27 00:00:00-05:00,188.32555346106983,189.06925694915728,187.3141124806788,188.19664001464844,40552600,0.0,0.0,77.46389553937816,4.047085601928643,3.518754477014642,0.528331124914001,187.6919418334961,182.09386749267577,176.68575988769533,186.18620598214227,182.13912038021363,196.02280077457164,182.09386749267577,168.1649342107799,0.15298629738265204,0.7190681941848608,-0.00094764394767477,-0.00445883188129359,0.009467439058266747,-0.8428955078124716,1.7650299072265625,45172020.0,53270230.0,0.761261965641973,1.755144468478477,2.4414666978663666,0.5028233002008623,1.0335144319026457,0
2023-11-28 00:00:00-05:00,188.1867540672509,189.47584330827428,187.80993940877175,188.80154418945312,38415400,0.0,0.0,74.94409456700987,3.955932451371808,3.6061900718860755,0.3497423794857326,188.2472396850586,183.10203475952147,176.93691650390625,186.58856570634393,182.63263325497212,195.7941956192283,183.10203475952147,170.40987389981464,0.13863484233123005,0.7245287265474865,0.0032142134671353517,-0.00475667075677455,0.0036370320086231978,-0.9023590087890625,0.6841888427734375,44650810.0,52634450.0,0.7298527865304948,1.6659038995025242,2.3150067804943615,0.5952352839665517,1.0311275046037427,0
2023-11-29 00:00:00-05:00,189.2973359031836,190.47734794655037,187.3835460471391,187.7801818847656,43014200,0.0,0.0,69.0500554388035,3.7579581187796407,3.6365436812647887,0.12141443751485204,188.43861694335936,184.0353660583496,177.145859375,186.77189127225498,183.01393315347534,195.02787425645204,184.0353660583496,173.04285786024718,0.11946082357471641,0.6703349116929671,-0.005409713723859344,-0.0031584351489640783,-0.0016870878358916652,-0.5949707031250568,-0.3173370361328409,42941390.0,52542860.0,0.8186497651631449,3.093801899411261,2.404424147331227,0.12820337258890718,1.0203483488343685,0
2023-11-30 00:00:00-05:00,188.2462390361622,188.7222202024886,186.61009727764167,188.35531616210935,48794400,0.0,0.0,71.92780667719674,3.6059039473484518,3.6304157344815216,-0.024511787133069785,188.63098754882813,184.83900680541993,177.4372103881836,187.01549510146333,183.40959115411488,194.4808317179162,184.83900680541993,175.19718189292365,0.10432673361685206,0.6823466713304507,0.0030628060510491384,0.0008431401721549214,-0.007834966961065115,0.15867614746090908,-1.487411499023466,42441780.0,52135835.0,0.9359090537247557,2.112122924846915,2.391890730898118,0.8262866066823112,1.0190236326058115,1
2023-12-01 00:00:00-05:00,188.73212704562349,189.9517966073436,187.64135580786584,189.63449096679688,45704800,0.0,0.0,66.35135247537892,3.5477226983407206,3.6138771272533616,-0.066154428912641,188.78270111083984,185.5283515930176,177.78504272460938,187.4184175422839,183.87069484394317,194.40445792919033,185.5283515930176,176.65224525684485,0.09568463536660662,0.7313029620344657,0.006791285909799383,0.004411758287887313,0.0031472540529242643,0.83294677734375,0.5949554443359659,41570970.0,50554335.0,0.9040728159118303,2.3104407994777603,2.245275117732508,0.8626644575275667,1.022132139581484,1
2023-12-04 00:00:00-05:00,188.38506152852517,188.45448112204545,185.87630278327032,187.8396759033203,43389500,0.0,0.0,65.42292152985164,3.3185330799708197,3.5548083177968537,-0.236275237826034,188.75691680908204,186.1735107421875,178.07994567871094,187.48322652090488,184.16469344093406,193.55856172934537,186.1735107421875,178.7884597550296,0.07933514233810285,0.6128066118995099,-0.009464602427154523,0.00031682799514598514,-0.009827037100938019,0.05949401855471592,-1.864227294921875,40817650.0,48732350.0,0.8903633828452763,3.7581881835265563,2.3586034852576705,0.7615350305761912,1.0089495286117267,0
2023-12-05 00:00:00-05:00,188.61313058416235,192.7679414338868,188.58336852388663,191.79617309570312,66628400,0.0,0.0,68.27612867544343,3.416768533005296,3.5272003608385423,-0.11043182783324612,188.95226135253907,186.88874588012695,178.42842864990234,188.14675676318151,184.72998823017622,193.45926097947086,186.88874588012695,180.31823078078304,0.07031472193149958,0.87344311225053,0.02106316023681387,0.018267904531201973,0.018160678098011473,3.4408569335937784,3.4210205078124716,42829980.0,48871705.0,1.363332832361793,4.9282655305664775,2.4761783774714154,0.7677735914550886,1.0262585485951299,0
2023-12-06 00:00:00-05:00,192.8175522925244,193.12494736273675,190.4972006683192,190.7054443359375,41089700,0.0,0.0,62.75906240092119,3.367786396763222,3.4953175680234785,-0.12753117126025648,189.1188522338867,187.42119903564452,178.8366976928711,188.54040100514396,185.17261460838074,193.35559971499143,187.42119903564452,181.4867983562976,0.06332688841904463,0.7767124666626334,-0.005686916178569312,0.005647460879509181,0.013330760427464616,1.070953369140625,2.5088043212890625,43125500.0,47399690.0,0.8668769774654644,2.6277466944175387,2.517967614088363,0.07924799907871247,1.0175233395005032,1
2023-12-07 00:00:00-05:00,192.0044117201268,193.3629052381858,191.96473906125271,192.6390380859375,47477700,0.0,0.0,63.302135376687175,3.4452775419096042,3.485309562800704,-0.040032020891099585,189.41236572265626,187.9973518371582,179.31394226074218,189.17096055603528,185.72568301412568,193.58139529641628,187.9973518371582,182.4133083779001,0.05940555443669161,0.9156205339952727,0.010139163864634426,0.025550311240354784,0.02032554295548361,4.7993621826171875,3.837493896484375,43911500.0,47306560.0,1.0036176800849608,2.657460902248289,2.4988397318939053,0.48227387831958823,1.0246901682572631,0
2023-12-08 00:00:00-05:00,192.56965312133897,194.3446342232785,192.04410377691167,194.0669860839844,53406400,0.0,0.0,66.2176850556777,3.5806379370461627,3.504375237649796,0.07626269939636687,189.98154907226564,188.66866912841797,179.81459533691407,189.92419525264285,186.34355731559668,193.73285167205853,188.66866912841797,183.60448658477742,0.053683344108327834,1.0329899652161503,0.007412557767288552,0.011839720009158894,0.033479593725587176,2.2708129882812784,6.286804199218807,46847310.0,47288705.0,1.1293690533500547,2.300530446366821,2.534963171915893,0.8793112520060014,1.0286126837089842,0
2023-12-11 00:00:00-05:00,191.48877730415995,191.8655919183663,189.8129630007935,191.5581817626953,60943700,0.0,0.0,54.47483640879488,3.4457519994913923,3.4926505900181155,-0.04689859052672318,190.3177032470703,189.00482254028321,180.2547735595703,190.17557779265093,186.72982579315953,193.8868279596233,189.00482254028321,184.12281712094313,0.051660114844948694,0.7615072089327218,-0.012927517306850822,0.004471489682568608,0.01700438121868242,0.8527374267578125,3.202865600585966,48886420.0,47029220.0,1.2958688236802567,4.254023083190901,2.6815824217252424,0.850235883827214,1.0135094924462464,0
2023-12-12 00:00:00-05:00,191.45905774250065,193.08528901898003,190.1104746012234,193.07537841796875,52696900,0.0,0.0,60.1495963462021,3.421834237446177,3.4784873195037282,-0.05665308205755126,190.74508666992188,189.49616317749025,180.6749884033203,190.62170096577677,187.1998667283306,193.8927649740705,189.49616317749025,185.09956138091,0.04640306930607572,0.9070433719131071,0.00792029158615093,0.002265067020510214,0.018144839757944453,0.43634033203125,3.440887451171875,50314570.0,47482690.0,1.1098128602233783,2.9748144177566473,2.7679937868468607,0.9966684977213609,1.0188880617974627,0
2023-12-13 00:00:00-05:00,193.4521795971172,196.33775323819532,193.2142041253177,196.298095703125,70404200,0.0,0.0,64.69285078506789,3.621182848477929,3.5070264252985686,0.11415642317936037,191.5968780517578,190.0177474975586,181.18639556884764,191.49499246383033,187.8738096153524,195.0328442594967,190.0177474975586,185.00265073562048,0.05278556164342014,1.126144270358937,0.016691497960862334,0.011496595398122311,0.045029995708458115,2.2311096191405966,8.458419799804688,53053570.0,47997480.0,1.46683117530337,3.2623748202265688,2.8388232356806173,0.9873036940873378,1.033051376980706,0
2023-12-14 00:00:00-05:00,196.3575518177724,197.94411013724948,194.5131666124996,196.44679260253903,66831600,0.0,0.0,68.98308405721353,3.74796247760446,3.5552136357597472,0.19274884184471297,192.4060256958008,190.51850662231445,181.67582153320313,192.25680786978552,188.50884539218106,196.00389821387301,190.51850662231445,185.03311503075588,0.05758381890356568,1.0403703528976478,0.0007575055625548277,0.025520240351309065,0.024247717938122415,4.888610839843722,4.650619506835909,54857290.0,48649535.0,1.3737356379665293,3.4309435247498925,2.937982971054759,0.563584324863057,1.031116588542114,0
2023-12-15 00:00:00-05:00,195.87167377464692,196.734365015635,195.3461244978741,195.91134643554688,128538400,0.0,0.0,67.84405654577239,3.7618657694095816,3.5965440624897145,0.16532170691986714,193.0337112426758,190.9082061767578,182.12978088378907,192.81904457221034,189.05717880280076,196.76985859841568,190.9082061767578,185.04655375509992,0.061408071858689,0.9267687589512524,-0.0027256549211037706,0.01468839807962885,0.027298130463642822,2.835968017578125,5.205902099609375,63140650.0,52355810.0,2.455093331571033,1.38824051776092,2.911775546003505,0.4071498637602291,1.0262070466167221,-1
2023-12-18 00:00:00-05:00,194.4437708037096,194.9792458391617,192.75804576345095,194.24545288085935,55751900,0.0,0.0,62.00261602205845,3.596996603134727,3.5966345706187175,0.000362032516009414,193.67428894042968,191.21560287475586,182.49932250976562,193.0384920043102,189.44149540117547,197.101402045079,191.21560287475586,185.32980370443272,0.06156191316854277,0.7573864583572891,-0.008503303075585777,-0.010456763805645863,0.008338988872054198,-2.0526428222656534,1.6064147949218466,64376890.0,52597270.0,1.0599770672508289,3.1533006720959236,3.0180181726173196,0.6696412149780989,1.0158452028001501,0
2023-12-19 00:00:00-05:00,194.5132010782648,195.2965622122741,194.24546354583867,195.28665161132807,40714100,0.0,0.0,66.53564374673107,3.5098927778213636,3.579286212059247,-0.06939343423788324,194.02333679199216,191.48779907226563,182.85997924804687,193.3843627130822,189.87446993526083,197.60523467987855,191.48779907226563,185.3703634646527,0.06389373774466182,0.8104938721655613,0.005360221899800788,-0.005905624499343287,0.006284765646928925,-1.160140991210966,1.2196655273436647,61785460.0,52307720.0,0.7783573820460918,1.0511093314147502,2.8721115606175687,0.9905711982495057,1.0198386140394708,0
2023-12-20 00:00:00-05:00,195.2469959594908,196.0204465599507,193.1943817138672,193.1943817138672,52242800,0.0,0.0,59.991883817605256,3.234745540780409,3.5103780778034794,-0.27563253702307033,194.27223052978513,191.69554138183594,183.19067413330077,193.35513486704912,190.1203893262687,197.74471931681154,191.69554138183594,185.64636344686033,0.06311234879403191,0.6238879355296477,-0.010713839784733725,-0.01386833775129781,0.008541529973378204,-2.7169647216796875,1.636199951171875,62900770.0,53013135.0,0.9854689785842697,2.8260648460835114,2.9231074121344682,0.0,1.0078188585985197,0
2023-12-21 00:00:00-05:00,194.45371597287163,195.42548448345963,191.87553732603428,193.04562377929688,46482500,0.0,0.0,57.38834136442657,2.9704444167993245,3.402391345602649,-0.4319469288033244,194.31288909912107,191.86262741088868,183.49046783447267,193.30751777662567,190.33707335982635,197.8645985787849,191.86262741088868,185.86065624299246,0.06256529735770301,0.598550654053113,-0.0007699909968946761,-0.0061768709834272295,-0.00015410892323852732,-1.1998291015624716,-0.029754638671875,62801250.0,53356375.0,0.8711705021190064,3.5499471574253505,3.0116435805592965,0.3296067240931046,1.006165850975629,0
2023-12-22 00:00:00-05:00,193.54140785907617,193.76948784569112,191.349969834571,191.9746856689453,37149600,0.0,0.0,59.2461598302205,2.6440887078197477,3.2507308180460686,-0.6066421102263209,194.10365905761716,192.0426040649414,183.7508187866211,193.10246668313638,190.45837797531664,197.81576555435075,192.0426040649414,186.26944257553205,0.060123757616378566,0.49411774673888115,-0.005547590716565187,-0.016959510110165832,-0.022024717146101436,-3.3119659423827557,-4.3234100341796875,61175570.0,54011440.0,0.6878098417668553,2.419518011120118,2.916024282530265,0.25819846411686803,0.9996463368306904,-1
2023-12-26 00:00:00-05:00,191.9846022868164,192.2622504150879,191.21115176796184,191.42930603027344,28919300,0.0,0.0,49.03199103938467,2.314758779946601,3.0635364104261753,-0.7487776304795744,194.09077148437498,192.20423736572266,184.0371014404297,192.8450573519267,190.5302985719801,197.69828789033176,192.20423736572266,186.71018684111357,0.057168880352571165,0.4294754087191106,-0.002840893510368203,-0.009136268187177055,-0.0255411987428944,-1.76507568359375,-5.017486572265597,57973130.0,53429775.0,0.5412581280755908,1.0510986471260537,2.639083790855949,0.20754879944721105,0.9959681880791489,-1
2023-12-27 00:00:00-05:00,190.87400998463175,191.8755253676685,189.48575421105227,191.5284576416016,48087700,0.0,0.0,52.29149584287476,2.038267269497254,2.858482582240391,-0.8202153127431369,193.9360794067383,192.34058303833007,184.32794189453125,192.6425035503382,190.60423628084095,197.60982571991804,192.34058303833007,187.0713403567421,0.05479075292745579,0.4229371803687993,0.0005179541909454688,-0.007859106609066746,-0.022371796599270577,-1.517166137695284,-4.382888793945284,57512210.0,53913390.0,0.8919435412983676,2.3897711566162343,2.6220855381558557,0.8547694723379553,0.9957776700896938,-1
2023-12-28 00:00:00-05:00,192.51014548202977,193.0257841884141,191.5482876644632,191.9548492431641,34049900,0.0,0.0,47.92049857205011,1.83242889454624,2.653271844701561,-0.8208429501553209,193.5017547607422,192.54931640625,184.65840576171874,192.53671058000373,190.7042816854575,197.36952609986753,192.54931640625,187.72910671263247,0.050067274021867864,0.4383359645252522,0.0022262571672788667,-0.00010332834098469856,-0.011792315360402261,-0.01983642578122158,-2.2906036376952557,53876780.0,53465175.0,0.636861284004027,1.497326546812502,2.5392187984818713,0.2751692285635466,0.9969126498385916,-1
2023-12-29 00:00:00-05:00,192.27215946893213,192.76796185552627,190.12037892679612,190.9136657714844,42672100,0.0,0.0,40.1851493010832,1.5672197609372915,2.436061427948707,-0.8688416670114156,192.9484420776367,192.67723388671874,184.99399169921875,192.28701137869305,190.71979161775576,197.15223954727566,192.67723388671874,188.20222822616182,0.04645079826283908,0.3029535324638161,-0.005424106115499816,-0.002693632806188506,-0.02239265102740895,-0.5156402587890341,-4.372985839843665,51460830.0,53159060.0,0.802724878882358,2.647582928730145,2.564008261507823,0.2996268166258213,0.9908470342880716,-1
2024-01-02 00:00:00-05:00,185.57883023572916,186.85800888690832,182.34620407017263,184.08151245117188,82488700,0.0,0.0,31.66348204148315,0.7965596932593542,2.1081610810108367,-1.3116013877514825,191.7654586791992,192.3995849609375,185.20046051025392,191.0246269283052,190.22806723504584,198.170808007373,192.3995849609375,186.62836191450197,0.059992052972538824,-0.22065075659336195,-0.03578661219826096,-0.03888166428178963,-0.04716943206035895,-7.446945190429716,-9.112869262695312,46855860.0,54998255.0,1.4998421313548949,8.567461701311771,2.8721110199450277,0.3846151266478645,0.9567666816357508,0
2024-01-03 00:00:00-05:00,182.67343910134508,184.3195067154423,181.8900628291485,182.70318603515625,58414500,0.0,0.0,24.38775710132427,0.07373662478948972,1.7012761897665674,-1.6275395649770776,190.6112319946289,192.14276046752929,185.4304626464844,189.7444052524361,189.67066862764662,199.1030467366191,192.14276046752929,185.18247419843948,0.07244911285914458,-0.17810245638125488,-0.007487587415282881,-0.048197079909599205,-0.05357509557411577,-9.251663208007841,-10.342437744140625,47122120.0,55749505.0,1.0478030253362787,2.4294438862937966,2.8331559819833956,0.3346951994220405,0.9508720786075713,0
2024-01-04 00:00:00-05:00,180.6208032204985,181.552914127362,179.36147605378457,180.38282775878903,71983600,0.0,0.0,8.867083271221091,-0.6785178540328616,1.2253173810066815,-1.903835235039543,189.12084960937503,191.57209320068358,185.6116809082031,188.30416256110578,188.98268041513865,200.29929448137747,191.57209320068358,182.8448919199897,0.09111140495345121,-0.1410569140101752,-0.012700152234459305,-0.05516021061216403,-0.06038222107130364,-10.53083801269537,-11.591857910156278,50249070.0,56017265.0,1.2850252506972628,3.341709981371679,2.8388227792080465,0.46606459809158834,0.9415924039094091,1
2024-01-05 00:00:00-05:00,180.46216340525032,181.22568820887324,178.6574354024576,179.65895080566406,62379700,0.0,0.0,7.86464700313428,-1.3179037940542457,0.7166731459944962,-2.034576940048742,187.7673065185547,191.01976852416993,185.76970703125,186.97412998334553,188.29203377739978,201.24718092443104,191.01976852416993,180.79235612390883,0.10708224053749721,-0.05541016993779549,-0.004013003688427275,-0.02402501797501755,-0.06148669432436826,-4.4225616455078125,-11.770355224609375,51262760.0,57081765.0,1.0928130901348267,2.568252806415643,2.777202013612743,0.38995982042913596,0.9405254345857488,1
2024-01-08 00:00:00-05:00,180.56131218264795,184.0418546715341,179.97626898919978,184.00218200683597,59144500,0.0,0.0,24.90600349428442,-1.4573597618515635,0.2818665644252843,-1.7392263262768477,186.86296234130862,190.58792572021486,186.06094360351562,186.5169072177287,187.97426697958025,201.24768332970223,190.58792572021486,179.92816811072748,0.11186183562473954,0.19109317703821607,0.024174866777831427,0.007109870385236583,-0.039295860925529946,1.298995971679716,-7.526275634765625,52528960.0,57665105.0,1.0256549433145055,4.382903865870048,2.9911065384776805,0.9902418328383708,0.9654451157464884,0
